uniqueID,drugName,condition,review_clean,rating,usefulCount,ae_flag,ae_label,ae_probabilities,ner_entities,symptoms_extracted,symptom_clusters,cluster_id
121905,Venlafaxine,Depression,"Helped a ton post-partum. Suffered depression long after both my babies were born. Insomnia is common and I took sleep aids for the first year. Any tiny disturbance in taking it is NOT RECOMMENDED...Worst I have ever felt. The ""brain zaps"" are like a special kind of torture and my appetite is simply non existent...not good for someone already under weight. It saved me for a long time but the choice to come off was heavily weighed against the withdrawal symptoms. I am suffering through it a week later. Anxiety getting better but physically there is not much change.",9,1,1,0,"[0.6668527126312256, 0.02676374837756157, 0.3063836097717285]","[('Insomnia', 'ORG'), ('the first year', 'DATE'), ('a week later', 'DATE')]",['insomnia'],"[{'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}, {'symptom': 'insomnia', 'cluster': 4}]",4.0
126104,Viibryd,Depression,"I had been on Lexapro/Celexa/Citolopram for the past 10 years (maybe a couple more) and it was fabulous! About a year and half ago it stopped working for me. I had tried Wellbutrin before the L/C/C and it was horrible for me - like wanting to hide in a corner under a desk paranoia! My doctor sugested Viibryd after the L/C/C stopped working and so far so good. I can't attest to the GI problems, and I don't know if I have the night time issues (I sleep like a log and am single so no one is there to tell me what is going on while I'm sleeping). I do have sleep issues, but not related to Viibryd. I have found that the Viibryd doesn't help with anxiety/anger issues, so the doctor suggested adding L-Theanine and that helps tons!",9,38,1,0,"[0.5150932669639587, 0.02826007828116417, 0.4566466510295868]","[('Lexapro/Celexa/Citolopram', 'ORG'), ('the past 10 years', 'DATE'), ('About a year and half ago', 'DATE'), ('Wellbutrin', 'LANGUAGE'), ('the L/C/C', 'ORG'), ('Viibryd', 'ORG'), ('the L/C/C', 'ORG'), ('GI', 'ORG'), ('Viibryd', 'GPE'), ('Viibryd', 'ORG'), ('L-Theanine', 'ORG')]",[],[],
55635,Effexor,Depression,"Started effexor 75 in Oct start feeling fantastic beside dry mouth and a bit of nausea. Doctor up it to 150mg in November. I felt like a whole different person I got my life back but due to some side effects of the drug causing constipation and facial twitching in my lower lip and body jolts doctor tried to ween me off 150 mg taking one pill every second day it was too fast to soon. Wow just as well if I had done it cold turkey. Brain zaps, crying, feeling lost in my own body. Scared tremors. It has been almost 2 weeks with no effexor and I have got vertigo, felt like I was going to die. Today I started taking 150mg again today and already feel a difference. This could be my drug huge difference in mood ,zapping gone and dry mouth is back I can live with that .",9,22,1,0,"[0.6479775905609131, 0.024293772876262665, 0.3277285695075989]","[('75', 'CARDINAL'), ('Oct', 'GPE'), ('150', 'CARDINAL'), ('November', 'DATE'), ('150', 'CARDINAL'), ('one', 'CARDINAL'), ('second', 'ORDINAL'), ('almost 2 weeks', 'DATE'), ('Today', 'DATE'), ('150', 'CARDINAL'), ('today', 'DATE')]",[],[],
160309,Buspirone,Anxiety,It is too bad that doctor's are so freaked out about addictive behavior to the point where they are willing to let people suffer. Valium in low dose works and this is just junk. It may work for some but even results using test rats I have seen state they have low results. I resent it when a person really needs help for acute conditions and they are given this kind of low performing medication.,1,23,0,2,"[0.38046014308929443, 0.03845762833952904, 0.5810821652412415]",[],[],[],
78165,Zyprexa,Depression,"This medication is a great sedative, if that's what you're looking for. It's not euphoric, it just makes you sleepy. But it caused me to gain over 40 pounds in less than 2 months. I now get depressed just looking in the mirror. My doctor says it just makes you hungry, not gain weight, but the amount of weight I gained in such a short time is unnatural!",7,83,0,2,"[0.23320408165454865, 0.0327649861574173, 0.7340309023857117]","[('less than 2 months', 'DATE')]",[],[],
121103,Venlafaxine,Depression,"This medication was by far the worst antidepressant have taken. The first month I seemed to do very well on it, after a year on it, I hit rock bottom mentally. It caused more terrible symptoms than what was beneficial to me. I had weird brain zaps that left me in bed for days, sleep disturbances, attention seeking behavior, as well as OCD that I had never experienced previously. It took forever to get off this terrible drug and I call it a terrible drug because your brain and body get physically addicted the way a street drug would, you miss 1 day and you start having severe withdrawals, sweats, extreme brain zaps, feeling out of touch w/reality/strange thoughts. After a month of being off Effexor, All of the bad stuff stopped.",1,10,1,0,"[0.7468697428703308, 0.025583485141396523, 0.22754672169685364]","[('The first month', 'DATE'), ('a year', 'DATE'), ('days', 'DATE'), ('1 day', 'DATE'), ('a month', 'DATE'), ('Effexor', 'PERSON')]",[],[],
122110,Venlafaxine,Depression,"After having a heart attack I became very depressed. I have been on Lexapro, Zoloft, Xanax, Ativan, Wellbutrin, and Buspar. None worked and I attempted suicide. I have Major depession and anxiety disorder, so take my comments in stride. The right drug for you is out there along with intensive therapy. I was switched to Effexor XR while in ""the funny farm."" After the typical waiting period for it to kick in, I can tell you I am a new man, looking at life like I used to. It has saved my life and my family. It hasn't done much for anxiety, so for the first few months after my severe ""episode"" I was on Seroquel. I have now been switched to clonazepam for that issue. Please consult a proper medical person.",10,39,1,0,"[0.6776785850524902, 0.025444485247135162, 0.2968768775463104]","[('Lexapro', 'GPE'), ('Zoloft', 'GPE'), ('Xanax', 'GPE'), ('Ativan', 'GPE'), ('Wellbutrin', 'GPE'), ('Buspar', 'PERSON'), ('Effexor XR', 'PERSON'), ('the first few months', 'DATE'), ('Seroquel', 'PERSON')]",[],[],
183430,Cymbalta,Depression,"Cymbalta does indeed work. Most who have given it a fair shake know the results and it is seen by reading the comments here. Most people who quit using Cymbalta never gave it a ""real"" chance of working properly. For most people, Cymbalta starts working quickly, but some may take 2-3 weeks or more to get the full effect.",9,19,0,2,"[0.18659037351608276, 0.05143599212169647, 0.7619736194610596]","[('Cymbalta', 'ORG'), ('Cymbalta', 'PRODUCT'), ('Cymbalta', 'ORG'), ('2-3 weeks', 'DATE')]",[],[],
186060,Desvenlafaxine,Depression,I was on this for 5 weeks broke out in hives- now off of it and on Prednisone. I also take Lamictal so she took me off that too as she didn't know which med was causing the issue. If you start itching get to your DR right away,3,13,0,2,"[0.34822753071784973, 0.03985036537051201, 0.6119221448898315]","[('5 weeks', 'DATE'), ('Lamictal', 'PERSON'), ('DR', 'GPE')]",[],[],
131512,Effexor Xr,Depression,"Worked quickly (or it was in my head), lots of yawning, by week 4 very drowsy in the morning on my 90 minute drive to work so started taking it after I got to work which is better for society in general. Sometimes restless sleep. Having said that, I had a lot negative thoughts about my life that I don't notice or dwell on now so I am really good with these minor side effects. I'm much happier, less irritable and family recognized it easily. I'm genuinely happy with it and thankfully no nasty side effects (thus far).",9,8,0,2,"[0.16429562866687775, 0.030054615810513496, 0.8056497573852539]","[('week 4', 'DATE'), ('the morning', 'TIME'), ('90 minute', 'TIME')]",[],[],
177320,Duloxetine,Depression,I take cymbalta for depression and anxiety. I've read a few comments on here and it sounds like a few people may have or had serotonin syndrome. It has happened to me in the past when a prior doct didn't pay attention to my meds. Please be safe. Cymbalta has helped me a lot. I went off for about 3 yrs and have had to go back on.,10,27,1,0,"[0.5501254796981812, 0.028504513204097748, 0.4213699698448181]","[('Cymbalta', 'ORG'), ('about 3', 'CARDINAL')]",[],[],
177893,Duloxetine,Depression,"I LOVED Cymbalta, I felt wonderful, no aches and pains, no depression, I had my life back. I was paying $90 for a 3 month supply... THEN it happened, my co-pay went to $1000 for a 3 month supply! I want to cry, I obviously can't afford that so I got switched to Venlafaxine, I now have a constant slight headache and it makes me nauseous, my anxiety is back. Dr. switched me to Prozac yesterday, we shall see but what I would not give to have my Cymbalta back.",10,32,0,2,"[0.4631626307964325, 0.02687818743288517, 0.5099591612815857]","[('90', 'MONEY'), ('3 month', 'DATE'), ('1000', 'MONEY'), ('3 month', 'DATE'), ('Venlafaxine', 'ORG'), ('Prozac', 'PERSON'), ('yesterday', 'DATE'), ('Cymbalta', 'ORG')]",[],[],
101070,Rexulti,Depression,"I was prescribed Rexulti when my daily depression meds began to no longer work for me. It started working almost instantly I have been on Rexulti along with my daily meds, and I have been feeling better then ever.",10,45,0,2,"[0.24287903308868408, 0.03444980829954147, 0.7226711511611938]","[('Rexulti', 'PERSON'), ('daily', 'DATE'), ('Rexulti', 'PERSON'), ('daily', 'DATE')]",[],[],
201467,Zoloft,Depression,"I've been on Zoloft for 3 months now. Initially, I suffered from side effects such as shivering, loss of appetite, drowsiness, and insomnia. These symptoms lasted for about three days. I was scared at first and planned on trying another medication for anxiety. However, I called my cousin who is a nurse and she told me to try cutting the pill in half. I took my cousins advice and cut the pill in half, taking only 25mg a day which works really well for me.I'm 5'4, 130lbs. I no longer suffer from anxiety, after taking Zoloft that I realized that I was suffering from depression. Zoloft alleviates my anxiety and has greatly helped with my depression, I now feel more happy and motivated to do things right away without procrastinating. Life changer!",10,102,1,0,"[0.626434862613678, 0.02603262849152088, 0.3475325405597687]","[('Zoloft', 'GPE'), ('3 months', 'DATE'), ('about three days', 'DATE'), ('first', 'ORDINAL'), ('half', 'CARDINAL'), ('half', 'CARDINAL'), ('only 25', 'CARDINAL'), (""5'4"", 'CARDINAL'), ('130lbs', 'DATE'), ('Zoloft', 'PERSON'), ('Zoloft', 'PERSON')]",[],[],
126052,Viibryd,Depression,I have never been so upset/embarrassed with outbursts of anger. The day before I was screaming at my daughter at a water park as well as my poor son in the airport. I can't believe my aggressive behavior. I'm getting off of this.,3,61,1,0,"[0.6261791586875916, 0.03984569385647774, 0.3339751064777374]","[('The day', 'DATE')]",[],[],
170873,Quetiapine,Depression,"Well, I am using 400mg per day together with Rexetin (Paroxetine) and Fluonxol, sometimes Xanax. I used to have much more medicine, because I have manic depression with tendency to self harm and sleep disorder. What I like about this medicine is that I can have kind of 3D dreams and I can sleep normally, but what I dislike is that I have low libido and that's why my boyfriend thinks that something is wrong with him (even when I say that it is just a side effect of medicines I have to take). It just seems for me like ""must to do"" action without any passion. And it is strange because I was very different before with great sex drive.",9,7,0,2,"[0.26536324620246887, 0.03446373715996742, 0.700173020362854]","[('400', 'CARDINAL'), ('Rexetin', 'PERSON'), ('Fluonxol', 'ORDINAL'), ('Xanax', 'ORG')]",[],[],
24926,Compazine,Anxiety,"This medication gave me the worst experience of my life. It made me sleepy, yes. But at the same time, It sped up my mental discomfort, and it made my muscles jump. Similar to restless leg syndrome, but throughout my entire body. It was so bad they had to reverse it with Benadryl to alleviate the symptoms, And finally they gave me a mixture of Valium and Demerol to put me in a twilight state until it passed. If you have ANY medication allergies, even mild. I would strongly advise against this medication.",1,26,1,0,"[0.5208250880241394, 0.026457322761416435, 0.45271751284599304]","[('Benadryl', 'ORG'), ('Valium', 'ORG'), ('Demerol', 'ORG')]",[],[],
